source_id,distance_gspphot,teff_gspphot,mh_gspphot,logg_gspphot,phot_g_mean_mag
4206831169772344960,,,,,20.124477
4206831169772345088,,,,,19.180454
4206831169772345216,,,,,20.397793
4206831169772345344,,,,,19.841244
4206831169772345728,,,,,19.929363
5651023779997538944,2500.4539,5271.756,-1.854,4.7867,18.527712
5651023779997540608,,,,,19.168652
5651023784293103616,,,,,20.374506
5651023814357291264,1417.3188,4987.563,-1.47,4.7661,17.60858
5651023814357291648,1022.2885,4521.691,-1.1157,4.8016,17.618555
5651023814357292416,,,,,20.714874
5651023814357304192,1475.6001,4768.8184,-2.0586,4.897,18.413914
5651023848717005056,844.623,3554.897,-0.1321,4.3438,18.303293
5651023848717005824,,,,,19.994123
5651023848717006464,,,,,17.868168
5651023848717008000,930.9951,4159.6353,-1.5064,4.974,18.656317
5651023853011530880,425.4958,3558.73,-0.6241,4.5787,17.841984
5651023883076757632,,,,,19.694052
3127144836156394624,857.5378,5810.657,-1.8493,4.619,16.426748
3127144836156396800,484.1561,3572.136,-1.687,4.5086,18.719286
3127144866217388032,556.608,3785.64,-1.12,4.9155,18.448032
3127144866217396480,644.3486,3821.1187,-1.9142,4.4773,18.222368
3127144866217642752,,,,,19.415216
3127144866217645568,,,,,19.195019
3127144866222007552,,,,,20.315447
3127144870511894656,,,,,20.333546
3127144870511894912,,,,,20.110268
3127144900577138560,514.2279,4718.2495,-1.2678,4.791,17.927567
3127144900577146880,568.9752,4243.4204,-2.9999,4.6469,18.145567
3127144900577384960,,,,,19.707747
3127144904871607168,,,,,20.576933
3127463140475846912,1056.5023,5002.189,-1.6964,4.7968,17.5088
3127463140475847040,1208.8335,6263.565,-0.5136,4.2169,14.667249
3127463140475848448,,,,,13.656593
3127463140475848832,565.2393,3581.5613,-1.7104,4.4844,18.749779
3127463140475855104,2936.211,5853.695,-0.0728,3.0712,13.789817
3127463140475855232,1126.112,4967.206,-2.1171,4.8389,17.469894
3127463140475855360,1482.9226,5526.7617,-3.8029,4.7195,17.73335
3127463140475855488,1001.6467,4322.2324,-1.754,4.9089,18.357874
3127463140476388096,971.7959,4549.7256,-2.8659,4.9085,18.121143
3127463144768701440,,,,,20.063856
3127463144768720256,,,,,20.50483
3127463144771428992,807.5671,4199.0938,-1.6982,5.0093,18.58709
3127463144775688960,,,,,19.95248
1827972410879728768,,,,,19.3409
1827972372197596032,1192.2986,5053.395,-1.5326,4.3432,17.427664
1827972372197596928,,,,,18.665524
1827972372197599488,681.827,3904.5273,-0.8789,4.8682,18.829512
1827972372197833472,1110.9001,5899.3857,-3.9849,4.5967,18.171993
1827972372197837440,874.7584,4901.3286,-2.0157,4.8375,18.51776
1827972372203687040,566.1915,3635.9382,-1.7153,4.4112,18.92586
1827972372203688192,633.2267,3923.354,-0.7916,4.8299,18.720356
1827972372203688832,,,,,19.022997
1827972372203690240,,,,,19.401196
1827972372203690368,,,,,20.037792
1827972372203691136,775.6165,4341.659,-1.2688,4.2286,18.484903
1827972376517032960,,,,,17.15211
1827972376517033984,,,,,19.588465
1827972376517034112,,,,,18.725233
1827799237781863424,,,,,20.414291
1827799237783398144,,,,,20.658253
1827799237783419264,,,,,20.666891
1827799237783422848,,,,,20.786942
1827799237800174464,,,,,19.982315
1827799237800175744,923.5928,5190.033,-0.5095,4.6115,17.003662
1827799237800176512,694.6871,3866.005,-0.7642,4.8542,18.156544
1827799237800223488,,,,,20.669865
1827799237800224000,,,,,20.324251
1827799237800224256,,,,,20.230938
1827799267838123264,,,,,17.510853
1827799267838147840,698.7314,5255.5625,-0.2669,4.4571,15.4924965
1827799267838698752,1530.5553,5277.44,-0.6339,3.6422,18.030827
2809131919819512192,1172.2076,4706.267,-0.4144,4.4889,16.510338
2809131988538988416,,,,,19.446985
2809132018602872192,605.8134,3850.8154,-1.4447,5.0724,18.99873
2809132022898726912,357.9436,5761.831,-0.655,4.4824,13.075829
2809132224761303168,1269.1355,4789.5137,-0.2455,4.4628,16.435385
2809132229057156608,,,,,13.845141
2809132332136371200,641.264,3709.804,-0.4195,4.8222,18.349072
2809132400855848576,853.6506,4964.3843,0.03,4.5064,15.496562
2809132465279880832,,,,,19.79964
2809132499639622016,6320.2437,6768.8726,-3.1487,4.5903,18.604105
2809132499639624576,,,,,19.118055
2812530265447177984,,,,,19.656075
2812530402886131840,,,,,20.164585
2812530437245869952,,,,,20.609129
2812530441541498496,,,,,19.805735
2812530441541574528,,,,,20.291355
2812530510260974336,1843.8937,5555.0415,-0.7976,4.2227,15.668296
2812530574687871360,,,,,19.781204
2812530578980451200,1185.0936,5215.0327,-0.0308,4.0759,14.448745
2812530647699927296,655.5104,4842.313,-0.2085,4.2971,14.316485
2812530712123795456,,,,,20.88036
2812530746483534336,963.2482,3726.6133,-0.5499,4.839,18.954584
2812530815203011456,,,,,19.015429
2812531021361427200,,,,,18.26961
2812531025656324480,,,,,19.871346
2815913737604457728,,,,,19.986208
2815913875043412608,,,,,19.113197
2815913875043413760,,,,,20.537508
2815913909403154816,1183.8464,4324.812,-1.4208,4.8886,18.544193
2815913913697896192,614.1609,5138.636,-0.8151,4.5138,14.830211
2815913943762891648,,,,,20.543156
2815913978122632704,,,,,19.097044
2815913978122632960,,,,,20.175297
2815914012482371200,,,,,19.686691
2815914012482371456,,,,,19.134115
2815914046842112256,1764.2944,4401.338,-0.5426,4.7267,18.644627
2815914081201848704,,,,,19.58356
2815914115561591936,,,,,20.574419
1827922653656080384,,,,,17.996994
1827922653656081792,729.3344,3749.0085,-1.3031,4.415,18.164795
1827922653656081920,740.0629,5089.1274,-1.5888,4.7684,17.759184
1827922653656083072,990.6352,4250.0156,-3.3829,4.3135,18.337511
1827922653656086528,,,,,19.017576
1827922653656274688,,,,,20.05685
1827922653662011136,687.1739,3603.7476,-1.7685,4.3358,18.941263
1827922653662011520,757.4609,4605.5596,-1.2063,4.8015,18.158241
1827922653662012928,,,,,19.19572
1827922653662013056,727.8373,3855.1218,-2.1295,4.2269,18.884748
1827922657956896640,,,,,20.324137
1827922657956906240,,,,,18.927803
1827922657956906752,,,,,20.42712
1827922657956908160,,,,,20.554882
5650118675768826112,1444.9672,5723.0996,-0.4093,4.4769,16.110252
5650118680064579968,,,,,19.730385
5650118680066051456,1164.4175,4796.078,-1.8874,4.8786,17.868078
5650118710128565120,1163.8455,4381.4634,-0.3778,4.6809,17.626587
5650118714424308224,,,,,20.364979
5650118714424308352,,,,,20.691103
5650118714424309504,,,,,20.483536
5650118744488302464,440.0234,3792.0693,-0.5221,4.5893,16.666388
5650118778848042112,910.3257,4199.933,-1.4104,4.9204,18.319876
5650118783143786496,,,,,20.365427
5650118813207779712,426.4785,3363.5288,-0.0881,4.8878,18.618055
5650118813207780352,1268.1562,4263.9023,-1.2782,4.8726,18.728855
5650118813207780736,,,,,20.185951
1827720210386602112,,,,,20.56786
1827720210387544448,,,,,19.985437
1827720210387547520,,,,,19.99289
1827720210387549184,,,,,20.91703
1827720210387551616,,,,,19.138578
1827720210387552768,,,,,19.554892
1827720210398555264,,,,,15.217145
1827720210398556032,,,,,16.960693
1827720210398557440,811.707,4732.7227,-1.5036,4.7475,17.7979
1827720210402151808,2415.9575,9262.724,-0.6423,3.6956,16.910154
1827720240438446208,1207.607,4574.7666,-1.1508,4.3667,17.187706
1827720240438448640,3061.7,4578.759,-0.2207,2.1769,16.732399
2802362501604420736,,,,,19.846107
2802362634748659072,487.6465,3607.7737,-0.2204,4.8075,18.037125
2802362673403731072,928.2235,6079.3525,-0.5108,3.9219,12.5573
2802362707763468672,,,,,19.10728
2802362737827865856,,,,,20.5907
2802362943986296448,467.419,3351.7153,-0.1077,4.8993,18.709606
2802363012705776000,,,,,20.08723
2802363047065515776,,,,,19.749311
2802363120080328320,1406.8165,5091.788,-0.7945,4.4574,16.377075
2802363150144731520,,,,,19.43218
2802363184504474624,,,,,19.898418
4206211285760871040,,,,,19.091082
4206211285760885632,,,,,19.919603
4206211285760886272,,,,,20.052538
4206211285760889728,,,,,19.57453
4206211285760899584,,,,,19.278637
4206211285760900096,,,,,19.193594
4206211285760904192,,,,,19.924711
4206211285760908672,,,,,19.062798
4206211285760911488,,,,,20.019756
4206211285760916608,952.2191,4101.351,-2.3049,4.4076,17.951063
5653014686317474560,2294.244,4934.466,-1.7596,4.8372,18.879536
5653014686317485440,1637.6263,5143.9194,-1.3797,4.732,17.638664
5653014686317493120,1261.2744,4727.672,-0.9457,4.7417,17.568295
5653014686320861312,,,,,19.752205
5653014690612967296,,,,,20.17849
5653014690614528128,1306.1292,5157.733,-0.6955,4.6947,16.961382
5653014720677216256,1490.5802,4992.743,-0.2668,4.5195,16.797266
5653014720677219584,1675.9453,4313.7295,-0.6614,4.7477,18.773193
5653014720677220608,,,,,19.41822
5653014720677225728,309.2826,3413.679,-0.1278,4.8815,18.011936
5653014724972716928,,,,,20.735146
5653014724974272256,,,,,20.703403
5653014755036965888,1336.5403,4446.8716,-0.9695,4.7946,18.234589
3128159200053888512,711.2432,3785.615,-0.895,4.921,18.663317
3128159200053890560,696.4509,5046.614,0.0769,4.5196,14.9933605
3128159200053893760,821.215,3814.2192,-1.1953,4.657,18.466444
3128159200058085760,,,,,19.070713
3128159204348367872,,,,,20.488047
3128159204348368768,935.9038,4738.052,-3.8313,4.9222,18.456404
3128159204348370048,,,,,20.550583
3128159204352165248,833.5645,4700.9917,-3.1056,4.7403,17.95212
3128159204353394304,,,,,19.987333
3128159234417633664,,,,,19.753073
3128159238708177152,,,,,20.627605
3128159238708199936,,,,,18.929947
4206275809024165376,644.6525,3935.799,-0.9703,4.869,18.134
4206275809024171776,708.567,3791.6091,-0.8889,4.9094,18.504953
4206275809024171904,477.4319,3554.134,-0.9157,4.4423,18.153355
4206275809025192192,719.2355,3698.9585,-1.1181,4.4148,18.250013
4206275809026113024,,,,,19.248198
4206275809026114048,557.5812,3577.464,-1.4951,4.6061,18.704933
4206275809026114560,718.5895,3866.2446,-1.2932,4.9964,18.85015
4206275809026114944,612.3328,3810.9204,-2.0942,4.5658,18.587738
4206275809026115328,,,,,19.16327
4206275809028395776,,,,,19.31638
4206275813324246784,,,,,20.316912
4206275813324252032,,,,,20.388365
4206275813324258432,,,,,19.733082
5388996174686138496,900.6147,4393.082,-0.3461,4.5694,16.827793
5388996178983725824,1420.7185,5422.809,-0.1803,4.5016,16.225176
5388996213340643712,1474.7223,5442.505,-0.9169,4.629,16.805805
5388996213343465088,2095.3308,4967.934,-1.328,4.3968,17.305584
5388996213343465856,517.0771,4904.319,0.0777,4.5624,14.693471
5388996213343466240,1641.3164,5043.4814,-0.6644,4.6465,17.437117
5388996243405594624,1766.5924,4545.304,-0.7751,4.7045,18.435667
5388996247700390528,1302.797,4555.274,-1.5641,4.6867,18.649282
5388996247703205760,1778.6035,5768.753,-0.25,4.0845,15.287663
5388996247703205888,,,,,19.83703
5388996247703206784,1310.7003,5423.4907,-0.0995,3.5201,12.82248
5388996247703352448,,,,,20.117315
3127793681159534464,,,,,19.5564
3127793681159540352,1183.7749,4737.2354,-1.3966,4.3888,16.995787
3127793685453806464,,,,,20.591497
3127793685456571520,2798.777,5204.422,-0.1901,3.2729,15.283826
3127793715519269376,967.6366,4270.4004,-1.5708,4.9513,18.748499
3127793715519273984,741.1139,4804.511,-2.3492,4.8869,17.485304
3127793715519274112,720.2352,3905.119,-2.3365,4.5921,18.796057
3127793715519275520,699.9742,4229.3916,-2.8522,5.1303,18.913992
3127793715519281408,,,,,19.070969
3127793715519284608,1649.1263,5100.1274,-2.2175,4.8033,17.97013
3127793715519288704,,,,,20.251757
3127793719816321408,688.2933,3981.9343,-2.7932,4.7887,18.826159
2805899527432392320,1251.4349,5030.9546,-1.0332,4.7357,17.164125
2805899699231083136,2315.5024,5451.9067,-1.7209,4.7599,18.10163
2805899729295474304,1770.5479,5819.65,-1.3419,4.5931,16.743893
2805899763655225600,,,,,19.37576
2805899798014918272,1557.7097,4254.3506,-0.0096,4.6427,18.318058
2805899798014919296,1121.9943,4833.607,-0.3146,4.5257,16.425673
2805899832374669568,5999.19,6428.184,-3.4884,4.5976,18.797253
2805899836670079488,,,,,20.194517
2805899871029383680,,,,,20.872728
2805899901094144128,3383.7793,5143.4565,-0.5556,4.6976,18.887995
2805899905389513216,,,,,20.00215
2805900004173368064,,,,,19.96413
2805900008468727936,,,,,20.192383
5651994167729491328,,,,,19.71147
5651994167729495040,,,,,19.545113
5651994167729495808,1230.9022,4485.402,-1.2943,4.8343,18.179577
5651994172023203072,,,,,20.76421
5651994236448990208,1925.1195,4745.658,-1.2928,4.8221,18.716974
5651994240742685440,,,,,20.059404
5651994240743334016,,,,,20.870537
5651994270808730752,1797.5092,5131.8784,-1.0098,4.7315,17.717054
5651994270808738432,10268.782,7580.3657,-1.9395,4.3951,18.5186
5651994270809051264,,,,,20.134974
5651994275103762688,3113.369,5474.593,-2.0452,4.7615,18.71913
5651994309462145280,,,,,20.970156
5651994309463495680,3548.722,6005.0913,0.0025,3.8655,15.789828
1827972376517034240,,,,,16.852238
1827972376517040128,,,,,20.498016
1827972376517040256,,,,,20.4272
1827972376517042688,,,,,20.263666
1827972376517044480,,,,,20.836535
1827972376517046912,,,,,18.471338
1827972376517048448,,,,,20.015415
1827972376517048960,,,,,20.384422
1827972376517050112,,,,,20.234077
1827972376517050752,,,,,20.47802
1827972376517052800,,,,,19.946798
1827972376517053440,,,,,20.606022
1827972376517054848,,,,,20.36909
1827972376517058432,,,,,19.854843
1827972376517062784,,,,,20.06702
1827862111797243136,687.8944,4890.231,-1.4332,4.7768,18.228249
1827862111797254656,1389.6997,4391.809,-0.8448,4.4012,17.73694
1827862111798099200,619.6021,4397.558,-1.0455,4.5005,18.520763
1827862111804519680,,,,,
1827862111804522368,,,,,19.666845
1827862111804524032,,,,,19.066338
1827862111804526208,703.3153,4613.3154,-1.3965,4.5701,18.478699
1827862111804527744,,,,,19.358557
1827862116110224384,,,,,19.97917
1827862116110228736,938.8169,4407.2666,-2.894,4.7312,18.759827
1827862116110228864,,,,,19.644518
1827862116110713856,,,,,20.378555
2802363188799804160,660.429,3578.063,-1.125,4.435,18.147627
2802363459382383488,1580.3164,4370.0986,-0.0866,4.6791,18.215506
2802363631181076608,844.0052,3840.1943,-0.9349,4.8093,18.543226
2802363631181143936,,,,,19.717993
2802363631182730240,,,,,20.705263
2802363665540815232,,,,,20.235401
2802363772915420672,583.4083,3446.1729,-1.0162,4.6296,18.913557
2802363807275094912,,,,,15.370623
2802363807275095040,,,,,19.219069
2802363837339500160,397.2014,3243.5664,-0.61,4.7589,18.82887
2802363871699241728,1322.353,3555.5957,-0.2572,4.3323,18.7011
2802363875994571392,470.5575,4410.219,0.3564,4.6451,15.82233
5652493792685741568,,,,,19.968672
5652493792685762176,566.6333,3577.7686,-1.0098,4.4568,18.200382
5652493792685765888,928.4936,4256.203,-0.7219,4.6918,17.517742
5652493792686379648,,,,,20.368492
5652493827045487872,1740.37,5057.5137,-1.4774,4.7568,17.919033
5652493827045488000,5151.666,6341.4614,-1.5285,4.6208,18.53532
5652493827045508096,1091.4298,4469.783,0.0114,4.5547,17.105978
5652493827045509120,2269.345,5177.4067,-1.3114,4.7687,18.326149
5652493827045528320,1411.996,5037.521,-1.346,4.7761,17.513021
5652493831339000320,,,,,20.13232
5652493831341224576,1350.1516,5219.2686,-0.9189,4.6975,16.96082
5387903638085516416,,,,,19.669083
3128159268774308224,,,,,19.563097
3128159268774309504,,,,,19.967943
3128159273067894656,818.5364,4761.567,-3.9409,4.9158,18.442719
3128159273067895040,,,,,20.438343
3128159273067896832,,,,,20.497906
3128159273067909760,,,,,19.44147
3128159273071254912,2777.2727,9294.064,-0.0808,3.7369,14.816851
3128159273071665152,370.9883,3262.115,-0.8283,4.6448,18.610355
3128159303133100160,,,,,19.175451
3128159303134046976,814.7634,3624.101,-0.7953,4.3734,18.983278
3128159307427649664,,,,,20.43682
3128159307427660544,,,,,20.004353
3128159307430995840,1040.3094,4815.4165,-1.3733,4.2596,16.939161
3128159307430995968,875.9568,5252.188,-3.4252,4.7443,17.762863
2818716500118016256,1083.3126,5574.315,-0.9089,3.7234,13.49496
2818716564541549568,450.645,4241.8926,-1.0441,4.4287,15.500677
2818716568837493248,3011.9697,5255.753,-0.1575,3.8137,16.373606
2818716598901284352,,,,,20.31338
2818716598901288960,,,,,19.692266
2818716603197231104,1532.9476,5427.8486,-0.7817,4.6693,16.86253
2818716736340250880,,,,,20.205973
2818716770700000128,2640.7275,4669.44,-0.3841,4.6682,18.89164
2818716843715457280,,,,,14.109673
2818716976858577664,,,,,20.612305
5388444808262191744,3529.4019,5651.983,-0.4648,3.6271,15.608458
5388444838323006720,,,,,20.444492
5388444842619393280,,,,,20.810987
5388444842619941376,,,,,20.679953
5388444842621931008,,,,,19.135853
5388444842621931648,,,,,19.120428
5388444872682751104,,,,,19.607927
5388444876979369344,,,,,20.372656
5388444876981666944,,,,,12.458153
5388444876981667328,1415.8141,5095.149,-0.6633,4.6649,17.270052
5388444907042511104,855.7277,3937.5952,-1.2748,4.9966,18.979576
5388444907042528896,1667.2906,4902.771,-2.0004,4.8535,18.393538
2809132568359104384,,,,,19.781857
2809132637078571264,,,,,20.76966
2809132671438315008,,,,,19.742176
2809132675733755264,1385.876,5450.4824,-0.5805,4.5831,16.414282
2809132705798058112,,,,,19.770538
2809132774517538304,,,,,19.784245
2809132774517538688,1287.9141,4801.5264,-1.0478,4.7427,17.506832
2809132774517539200,,,,,19.682287
2809132813172086784,997.5425,4726.141,-0.0906,4.4896,16.087246
2809132877596762624,,,,,20.743961
2809132877596773504,2087.1084,5011.152,-1.4371,4.7909,18.484238
2809132911956493568,2200.399,4374.3926,-0.3901,4.4576,18.253494
2809132984971399808,,,,,19.36554
1827720240438463872,,,,,20.057386
1827720240438959104,,,,,19.331211
1827720240444467200,,,,,20.1007
1827720240444468224,,,,,20.15185
1827720240444468480,1629.7921,9258.615,-1.3279,4.3655,18.190903
1827720240444468864,,,,,19.64238
1827720240444470656,542.1943,4455.035,-0.4051,4.1387,18.507881
1827720244746093824,,,,,20.253513
1827720244746097664,1106.1565,4706.864,0.0399,3.131,18.373655
1827720244746101120,,,,,19.94382
1827720244746103680,,,,,20.466265
1827720244746104064,,,,,20.57835
1827720244746105728,,,,,20.318558
1827720244746105856,,,,,20.409811
1827720244746109440,,,,,20.348362
5651023887372319872,,,,,20.632801
5651023887372320128,,,,,20.78278
5651023887373269888,963.8618,5468.297,-0.7949,4.5997,16.076218
5651023887373270272,1606.6699,5086.287,-1.3228,4.32,16.298166
5651023887374364288,,,,,20.064032
5651023917436485504,,,,,19.186323
5651023917436499072,,,,,20.26259
5651023951796237056,1346.1439,4177.247,-0.0461,4.2785,17.440084
5651023951796246400,2985.9,5269.0103,-1.9756,4.795,18.926205
5651023951796246528,,,,,20.236994
5651023951796246784,,,,,20.335157
5651023956092750464,130.6671,3556.7534,-0.1955,4.8064,15.309731
4206484716233264000,,,,,19.70208
2812531055721170432,893.0617,4108.1904,-0.0354,4.6671,17.915245
2812531090080908032,1894.1113,4801.5767,-1.7522,4.8595,18.757069
2812531124440656000,,,,,20.755215
2812531193160135936,,,,,19.380972
2812531193160139392,,,,,19.409174
2812531197454975360,,,,,19.41808
2812531266175478912,784.5978,3758.0403,-1.1572,4.712,18.556143
2812531300534190336,,,,,19.999561
2812531334894695680,,,,,12.623502
2812531399318576128,868.675,4397.348,0.0105,4.6216,16.759026
2812531403613445632,,,,,20.43205
2812531468038053248,1662.7935,4728.3833,-1.1735,4.7093,18.100737
2812531536757525504,,,,,19.918638
3128525509226039040,,,,,19.877264
3128525509227335168,,,,,19.725481
3128525509227347072,983.2757,4421.5527,-2.8299,5.0637,18.770082
3128525509227366784,853.1661,4777.961,-1.9281,4.8961,17.345842
3128525513522898816,1238.9371,5446.0376,-1.6755,4.702,16.700619
3128525513522899840,883.8867,4942.7188,-0.756,4.6796,16.560896
3128525543587103104,980.9562,4780.047,-2.3383,4.9115,17.609066
3128525543587109760,1269.268,5107.348,-2.1549,4.7951,17.438135
3128525543587109888,972.4875,4653.3184,-1.92,4.9126,17.772018
3128525547882628480,1050.3076,5120.9897,-2.1455,4.7813,16.990314
3128525577945519872,,,,,20.212296
5387903294488103552,,,,,19.137613
5387903294488109440,1065.4786,3617.1462,-1.0011,4.2438,18.547737
5387903298782905984,1567.8401,4470.0405,-1.6309,4.8995,18.94302
5387903298782907904,1632.3728,4680.766,-1.8014,4.8907,18.79169
5387903298785736832,1637.2955,5396.2925,-0.5724,4.359,16.289755
5387903298785737088,,,,,15.335228
5387903298785737984,1492.1956,5634.1543,-0.8189,4.5829,16.666348
5387903298785738496,1447.383,5632.537,-0.5875,4.5506,16.56494
5387903298785739392,739.5727,4444.2725,0.4571,4.676,16.902014
5387903328847848064,229.2948,3197.5632,-0.5726,4.984,18.890734
5387903328847851648,431.4198,3434.612,-0.378,4.9481,18.909037
5387903328847852672,714.8503,3641.5593,-1.1597,4.4277,18.210407
5650118813207781632,1538.5475,5343.07,-1.6906,4.734,17.269285
5650118813207781760,1060.5597,4801.521,-0.2378,4.5304,16.668377
5650118813207782144,1794.3176,5096.724,-1.6104,4.7701,18.013445
5650118817503516160,,,,,20.376577
5650118817504430976,,,,,20.855438
5650118847567521152,,,,,20.03258
5650118851864023552,,,,,20.737576
5650118881927259136,,,,,20.848927
5650118881927259392,2046.643,5559.1113,-1.5833,4.7332,17.59937
5650118881927259648,685.0409,3694.2222,-0.5618,4.6878,18.162037
5650118886222987520,,,,,20.574047
5650118886223763584,,,,,20.70549
5650118916286999680,,,,,19.547405
3127463174834589696,551.5326,5761.015,-0.2809,4.3672,13.423199
3127463174835574400,1025.5707,4454.749,-1.5513,4.8911,18.055212
3127463174835582592,,,,,19.829552
3127463174835583232,810.5866,4050.9094,-2.9352,4.5653,18.331188
3127463174835584000,1234.983,5160.0522,-2.9362,4.7943,17.630424
3127463174835587840,2398.112,5294.3843,-0.1305,3.8768,16.532906
3127463179128478976,,,,,20.1696
3127463179128499328,,,,,19.713709
3127463179133930752,,,,,20.276306
3127463209195334784,1043.0991,3592.8315,-0.3452,4.3754,18.45061
3127463209195336064,1201.6063,5127.5615,-1.6361,4.7667,17.39995
3127463209195339008,,,,,19.045393
4206338348065959936,,,,,20.16935
4206338348065960576,,,,,20.110214
4206338348065972736,,,,,19.983368
4206338348065972864,,,,,19.078724
4206338348065977600,,,,,19.915192
4206338348065986944,,,,,20.557178
4206338348065996800,,,,,19.732447
4206338348066001664,,,,,20.00055
4206338348066016128,,,,,20.183947
4206338348067889664,,,,,20.480583
4206338348068171264,,,,,20.525108
4206338348068626688,,,,,20.666367
4206275813324258944,,,,,18.831724
4206275813324262016,,,,,19.440607
4206275813324262144,,,,,20.107117
4206275813324263680,,,,,19.539886
4206275813324269184,,,,,19.631096
4206275813324270208,,,,,19.456987
4206275813324273536,,,,,20.299738
4206275813324274048,,,,,19.331957
4206275813324275968,,,,,19.194136
4206275813324276736,,,,,20.110634
4206275813324277376,,,,,20.144968
4206275813324279808,,,,,19.563332
4206275813324283776,,,,,20.528158
5388996247703508352,,,,,20.749067
5388996277765340288,,,,,20.041008
5388996282060454912,,,,,20.363089
5388996282062941056,2282.1494,5152.1807,-0.0269,4.102,15.939406
5388996282062942336,1532.2931,6355.9673,-0.4855,3.9708,13.770638
5388996282062942720,1371.8298,4719.255,-1.2794,4.8014,18.055414
5388996312125101696,2491.8823,5344.7827,-0.9223,4.664,18.030825
5388996346484823424,3112.2495,5495.3696,-1.3009,4.7343,18.525925
5388996346484836608,1517.326,4476.4526,0.2249,4.6677,18.089302
5388996346484838912,,,,,19.624027
5388996346489139456,,,,,20.279669
5388996350782423552,4141.3706,4990.7236,-0.1329,2.9947,14.742692
5388996380844578816,,,,,19.300953
5388996380844594560,,,,,19.343615
4206484583096577280,2706.9387,5067.861,-0.1303,3.785,16.756178
4206484583096962176,1653.3588,4609.399,-1.3661,4.3759,17.397175
4206484613154036352,,,,,19.326317
4206484613154038272,,,,,19.696756
4206484613154045056,,,,,20.03952
4206484613154048000,1072.2806,4252.301,-2.7771,4.7717,18.757315
4206484613154051840,954.3522,4416.8994,-1.3466,4.848,17.85514
4206484613154053120,,,,,19.746912
4206484613154055808,1109.0186,4315.634,-3.1869,4.6957,18.370995
4206484617452625024,,,,,20.131805
4206484617452625152,,,,,20.153227
4206484617452627200,,,,,20.352642
4206484617452628992,,,,,19.350554
4206484617452629760,,,,,20.283848
4206211285760923520,,,,,19.306421
4206211285760924288,828.2531,4284.271,-2.0862,5.0754,18.838512
4206211285760935168,,,,,19.310705
4206211285760945152,,,,,19.093857
4206211285764398976,,,,,20.465275
4206211285764401792,,,,,20.29329
4206211285766066176,,,,,20.513702
4206211285773121664,,,,,16.970528
4206211285773122560,1226.6329,4757.441,-1.3769,4.33,16.525793
3127144904871609216,,,,,19.845491
3127144904871610624,571.95,4034.517,-1.5354,5.0121,18.435371
3127144904871611648,,,,,20.133875
3127144904875871232,,,,,20.01963
3127144904875871488,,,,,19.116444
3127144934936860416,338.8864,3238.5312,-1.1101,4.69,18.95538
3127144934936863872,668.6559,4407.983,-2.0007,4.8222,18.085794
3127144934937115008,,,,,19.073132
3127144934937117184,,,,,19.443325
3127144934938919808,523.8699,3582.218,-1.6459,4.4927,18.497723
3127144939231393792,,,,,20.439533
3127144939231402240,,,,,20.561779
3127144939232669184,,,,,19.967592
5389603723579516416,374.962,3439.9373,-0.7256,4.6372,18.025755
5389603723579522944,,,,,19.620169
5389603723579525120,1630.2986,4541.5806,-1.7033,4.9069,18.977095
5389603727874626560,,,,,20.06551
5389603727874900992,,,,,20.209877
5389603727875498112,,,,,20.726835
5389603727875661568,,,,,20.664267
5389603727876643328,1691.3671,5303.8037,-1.4334,4.38,16.356405
5389603757939251456,781.0181,3593.1943,-0.6334,4.6462,18.781843
5389603757939257088,,,,,20.084785
5389603762236379264,1031.9242,5001.9336,-0.1907,4.5031,15.990529
5389603762236379648,,,,,19.247961
5389603792299006720,1993.322,5007.481,-1.1227,4.7547,18.206934
2815914149923283968,,,,,20.746853
2815914154216036992,1062.7639,4672.017,-1.0716,4.3594,16.056578
2815914184281054336,,,,,20.48702
2815914184281056768,,,,,19.620144
2815914188575775488,1844.2347,4685.584,-1.2037,4.8142,18.637262
2815914218640795392,,,,,19.523928
2815914253000535552,3253.0928,5494.501,-1.9882,4.7542,18.741434
2815914257295251584,430.2583,5536.1147,-0.2002,4.4951,13.557247
2815914356079753984,,,,,19.97679
2815914360374466944,1311.7102,5114.674,-1.085,4.3784,15.965054
2815914459158966400,,,,,20.00156
2815914527878446080,,,,,19.739357
2815914562238185728,,,,,20.178577
1827922657956914432,,,,,20.46161
1827922657956914816,,,,,20.438452
1827922657956915072,1166.2913,4684.6504,-1.3779,4.3332,17.755735
1827922657956915200,,,,,20.520185
1827922657956915456,,,,,20.19559
1827922657956919808,,,,,20.276499
1827922657956919936,837.6959,4702.427,-0.3867,4.6467,18.124031
1827922657956930688,,,,,20.755268
1827922657956931200,,,,,20.023243
1827922657956932480,,,,,20.847795
1827922657956935168,,,,,20.397139
1827922657956936064,,,,,20.632166
1827922657956939008,,,,,20.423473
1827922657956940800,,,,,19.939695
4206831169772345856,,,,,19.46088
4206831169772345984,,,,,20.418913
4206831169772346624,,,,,19.899775
4206831169772346752,,,,,19.455873
4206831169776640896,4217.3843,4687.058,-0.0129,1.6014,11.716316
4206831169776641280,1015.5353,4955.7144,-0.297,4.6125,16.81812
4206831169776641408,838.5131,5140.8623,-0.3647,4.6073,16.29191
4206831169776641664,,,,,20.343801
4206831199836472448,1264.5134,4533.41,-1.5222,4.8757,18.322332
4206831199836472576,,,,,19.10485
4206831199836483840,,,,,19.208666
